"compoundId","Early_1-pbs_751-1","Early_1-pbs_751-2","Early_1-pbs_751-3","Early_1-pbs_752-4","Early_1-pbs_752-5","Early_1-pbs_752-6","Early_2-ct26_739-1","Early_2-ct26_739-2","Early_2-ct26_739-3","Early_2-ct26_740-4","Early_2-ct26_740-5","Early_2-ct26_740-6","Early_3-c26_747-1","Early_3-c26_747-2","Early_3-c26_747-3","Early_3-c26_748-4","Early_3-c26_748-5","Early_3-c26_748-6","Mid_1-pbs_749-1","Mid_1-pbs_749-2","Mid_1-pbs_749-3","Mid_1-pbs_750-4","Mid_1-pbs_750-5","Mid_1-pbs_750-6","Mid_2-ct26_735-1","Mid_2-ct26_735-2","Mid_2-ct26_735-3","Mid_2-ct26_736-4","Mid_2-ct26_736-5","Mid_2-ct26_736-6","Mid_3-c26_745-1","Mid_3-c26_745-2","Mid_3-c26_745-3","Mid_3-c26_746-4","Mid_3-c26_746-5","Mid_3-c26_746-6"
"dehydrocholate isomer",135606.426851352,8761.29617501484,7058.76306059081,28571.0943261956,10099.8633482426,34874.4425539241,7516.04915579663,5162.36541035999,13265.7089180689,14023.9113212929,10704.7621996633,91791.8867536835,7914.02528148099,6666.63482878673,288624.572237844,26419.6877442034,11887.9119214679,9445.94097471258,143919.717294068,117777.412619321,91350.3500596641,16479.0921282863,93588.6241920504,298070.085356404,222515.607580705,415128.030893019,400365.400821457,213329.613913534,211673.216140587,761371.586878602,21424.3482889864,204651.089965,318204.355706738,17008.0659610661,115090.432645747,219469.362228599
"Demethylated antipyrine",13685.6940966308,38908.9870053433,25746.514291672,4638.55273284302,32650.604924415,2494.89297407152,31486.4872940768,37258.1624695636,35139.0341316573,20374.8993719663,6797.21463560208,1346.30319197963,61813.2824450688,42448.4463556727,23954.1801150676,17266.5494367521,34070.7682285607,32059.3013472501,34233.0594161289,40687.5972391915,35692.5737527975,21965.1008351228,11657.1229794391,2645.28761165091,38047.5207845388,5033.07478966194,18775.7326964376,30401.8258633778,9836.54844822056,13374.2709606494,28832.7430145817,55009.5368542898,24276.1082709222,24936.8538235158,24178.2289702069,22521.1755034381
"demeton-s-methyl sulfone isomer",482177.216111744,675533.426448276,873741.617093249,675361.520205455,815636.115289718,751501.701928636,783661.879033107,885807.153842451,675945.848877217,523981.185535508,633365.548776538,747353.315583272,783487.048435158,715742.030138187,546865.878239893,385638.076266267,721685.16635535,686994.127664533,671526.550447851,791992.104363958,533754.580120763,451582.929241624,405459.227650231,431465.774353473,518735.241087015,478219.381761066,549490.105910722,575355.019401332,533679.724279559,609187.253699087,395908.024916152,553898.764164309,452759.38582252,756681.262949721,699537.323594667,616267.047622467
"Deoxyadenosine",979.05834655464,1164.74484096673,2796.77468951182,1430.45972041332,2779.19314408284,1164.32924061242,1392.14278824802,1728.7450424979,2671.52,2914.8224543842,2972.06802508739,1041.51103009676,4500.11553043868,2945.15886334288,7753.69723219446,5595.69764015386,4019.84193176139,7343.44806945319,1982.55383688681,1267.04471572791,1600.40837978413,2020.72795619802,1704.07761676635,613.711377415164,4556.91667769728,3477.36965262556,5036.53657141415,8652.91417546033,3778.26239046584,3398.40383530998,3713.67955691035,7480.58460937763,5310.44471423959,6482.62819685393,6136.39752706569,7545.31986811296
"Deoxyadenosine monophosphate",4334.86650574135,2692.95584703354,5463.44112558162,9870.70834178997,6158.22253744629,10476.016499906,1300.68043782241,974.176611316303,1140.66905654493,9840.17140063346,14361.9971249399,22014.9573423699,575.815406976668,1423.24906806085,15189.3128223066,7178.38862973025,6133.71847183112,6097.04251368789,2174.9,3560.26890955864,3902.50856302348,7208.90422942508,8891.09702185602,14572.5421633608,3235.94976109099,6124.61877066459,6726.34616339372,6644.2663015596,10621.3125434643,16389.7369530356,3608.58985123081,6113.953105583,6676.39612323716,6191.3026300288,8171.95122251353,7398.2953608548
"deoxycorticosterone acetate",46059.506436495,23820.8280112486,231450.537060634,80453.9590761197,192848.092336605,859136.721430504,31493.1110275079,164564.762869144,41255.9354522411,528437.89251602,436741.823467517,508912.503175058,21885.959193543,32124.4321185198,899128.576055286,128680.557567399,268208.252020323,122230.953235444,78288.195176383,68008.1679468724,65687.2533211412,59914.8570515429,51566.1802482456,49728.4085769079,32499.4590775251,81199.7552295043,47091.0459269079,43016.9652544284,58614.0662326153,53617.2878497523,55482.6950975352,46558.3250918932,41683.603705539,70381.7589348024,37817.1606535001,58489.0245733561
"Deoxycytidine",344784.90259322,455026.647330234,627153.214499137,481164.157354674,541673.064223076,343332.793456257,512870.103411875,424317.078414965,425757.004806957,480110.999271543,569758.225564165,462043.785006567,755322.55834193,558810.804171844,716028.033226416,693659.839831919,738809.025896872,814726.388618225,575350.764861501,597961.363658816,772255.963985622,738841.960694595,749534.928275811,830551.690688377,765515.332308433,781194.802618968,942795.716185845,1043840.07929874,1041285.20964813,1138369.51529715,1440184.28081612,1813429.48888608,892864.061604899,994889.591665418,1215177.08191181,1031957.43219493
"Deoxyinosine",59768.2745893825,290.439297725384,53.7891643977987,6631.21640309594,9192.88931698135,7763.97343950416,0,5770.96919921121,0,16418.7417972882,9557.27369634664,29161.7637907005,3572.03203252306,0,102211.50184071,25848.8052963009,3548.35630159995,15895.5567840702,36315.0297160218,15360.9080744171,14131.9829956736,3568.94755244398,9408.27164403286,21978.1886004524,84499.5527064311,65288.4395536768,63675.7273703075,20103.3374532067,43426.8491739596,44765.2778359079,115621.267535967,161276.574105993,87403.969745168,21667.3108882156,35849.3832789531,48535.7326173517
"Deoxyuridine",556964.918245877,385295.85985719,416460.588470146,497001.017327711,385928.684776149,314724.202536599,353883.745527796,456030.579261857,364218.102287786,326711.065897529,466327.112145608,439828.294013355,744488.928067499,545683.646159277,1004234.87924315,869360.449092347,817646.098552785,941885.768102345,398399.107513359,436912.493773867,343384.876780067,346796.777365978,357951.620345381,404817.222121498,417565.829930187,495327.236214045,755338.976740305,727191.583078535,560356.478299141,944458.933168504,1095511.27918383,1041415.19672482,915628.032153965,717423.748946014,1021076.52870432,842986.985468132
"dg (39:5)",21087.7588933791,29379.5194070998,31183.0934393012,10278.1821441739,17783.8700287942,18677.6606836814,7570.50588211716,27999.9134460457,17341.65,11250.9446921601,29603.9631582165,17493.7538704316,3491.68808000098,23273.5683284606,33083.2066440843,9456.87388133544,10598.1553986996,9484.36925396036,26487.3422375491,11307.8520594712,688.360101118654,15298.1584311775,27668.3794500301,28723.2561741728,7932.73516312969,13499.8592423021,19913.0158511125,22183.6125995168,10750.413196625,7791.26256653037,9842.25854647779,11484.6218820159,3470.48427171919,22624.1638278068,11207.9213095928,45058.1103378059
"DG(16:0/18:2(9Z,12Z)/0:0)",5417.40024564447,10293.8300345415,3335.71011239918,5018.89741751132,4346.95178017321,7845.35717494247,2813.07723365509,3361.98112758162,13753.5676562904,4159.35726636915,3886.97370709387,3804.93931025,2719.29489276832,3986.44856993545,8744.48594345949,7029.65212098896,4758.41821699326,3800.63477429788,2562.92,7963.37897846305,2227.95668757184,14277.6800654959,4473.6656899342,3548.45284158364,4736.69517634286,5377.18535001382,5159.49739784944,4593.4031119474,3534.71954778092,3850.62840132142,2396.94647548403,2611.48447684673,2352.88611002119,2605.43819418253,1708.90425996984,1950.49124590588
"DG(16:0/18:3(6Z,9Z,12Z)/0:0)",4245.62734503171,7279.95027321195,3480.8868599805,3345.19579018284,2963.09160460113,8826.57280136853,4802.98634885501,6387.08223129973,10891.9743812981,12306.6456849852,8082.17159624424,6251.07375313829,4069.08403768811,6391.47640278283,6095.91882087919,3759.05678092352,5367.12025913202,6674.67117504475,4986.28,6072.76611514997,6315.70292997196,10837.5488686601,4069.31904620176,5191.06587835345,5763.00188913348,3693.75473872625,6246.62956097054,6742.92056760801,2602.50887366066,5866.74980444619,2299.04192516406,6055.44486793002,2865.18929968406,3372.8268659566,5636.73936530003,2572.51398545453
"DG(16:0/18:4(6Z,9Z,12Z,15Z)/0:0)",4800.08936009848,3999.34413886889,4224.57176528756,4224.07610851905,4591.39495586045,2221.37573965749,5200.62792514677,559.303716288666,2994.9957765203,6142.68515269608,4060.55606229913,1723.57367615976,1088.1019347136,3465.8056872487,5639.78989605591,6038.2687453674,4599.00381402369,5184.44184422751,5922.26,4454.44828354381,6238.87052587854,1571.47109343264,3446.67573598261,1510.5284552792,4797.22795927656,3772.91378950712,4775.19758325921,3214.13124410256,1169.99432274754,7983.51676243947,1571.36616849706,2730.43081473305,5762.54545966723,4045.89615232735,2792.3148938742,3326.56135817254
"DG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",831.459196192615,5313.08633372938,4394.01408979955,3661.07983032755,5495.44788488761,5870.3111216676,3995.33653561507,3751.046134866,7299.53722581494,5215.66444622376,2309.435205915,2873.91840193155,4352.36459530313,3262.33277047569,4257.87932337688,4566.20878310144,5929.56086668354,5403.83848281111,4299.5,3118.56101811041,2644.85077643184,4724.12081695176,2803.80423942808,4007.94035327514,8801.86154571313,2585.57767596952,3915.05620991827,4194.60710253147,3760.96528651753,4107.03799139669,2075.8020275333,4174.51543779402,3316.62046490899,6939.27612971223,4994.95467107638,2841.13982732029
"DG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z)/0:0)",8696.51759722385,35426.0470275353,31589.090459972,20525.076887147,18266.9884174756,22456.9613818035,16650.8361463033,26698.1631050545,27585.0681968659,33783.1033101212,18916.5805354768,16778.6850103356,16907.4831622282,29508.6347520641,29762.9416228491,24731.1182153251,30319.0218277014,35158.331187921,15118.86,14370.0438171747,21355.4833369146,21810.9116699395,6505.81889141108,15919.215197931,29300.8434788984,14989.1813241024,23432.941256412,21882.1027281648,9882.38371211461,30097.6338681085,20247.3209111734,33319.6619757905,14314.8932004929,31346.4445101929,31997.1172087817,29986.2796987633
"DG(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",225920.227282447,619192.056164585,570772.902351481,396973.552892462,594648.442101772,690340.368425251,328777.262561191,677089.794544788,471018.468482815,568703.87888658,580371.378328295,414016.459474923,285045.16691311,574339.380035174,715636.765764688,331523.291976869,398381.539398981,524534.442351504,377543.351695096,231061.747252365,211401.313835602,372952.917502335,483108.64948572,451644.312822737,663189.712566408,552040.641973735,404618.581751548,378395.441044909,360603.255426572,451828.586066846,310869.075604117,473821.208736395,421220.837843497,803906.419853429,863667.110198155,742258.419383207
"DG(18:2(9Z,12Z)/18:1(11Z)/0:0)",11248.9208135217,27299.6221782636,24535.7358241709,21775.8840236087,16151.7274918068,41646.821812795,12544.6794999382,22112.5215285326,44978.2800215263,43542.9730002422,23525.4443599222,18079.8191118214,17144.028467934,25099.677293207,22316.4237298996,22222.0037327173,18271.5400447129,30311.7403122128,17304.28,22754.3939899684,17594.8442421166,25739.167115501,18851.2092882014,17043.4923579725,24225.9034499146,24603.3320290013,25754.3191999393,27756.1692636764,5937.0631665203,22256.5954139843,5852.97523764047,31097.5087181626,15093.1808726061,16891.629169683,27424.2808912002,21435.6965879139
"DG(18:2(9Z,12Z)/18:2(9Z,12Z)/0:0)",22228.8403920887,59681.4222724836,44648.6829224021,61330.563138723,78973.6129872012,94377.9195337737,35568.1627548682,56037.951928458,78592.0748606535,135673.732898653,61112.7733856928,52413.8642202257,33630.4413556902,41829.8189480327,62478.9188493951,65918.9196006395,54539.6017601391,68842.4658763058,38543.43,38823.092743666,36320.9327653074,57057.3084591578,57444.2995774711,39980.8252900664,49756.6901556958,64253.8642398211,54844.2917693875,50533.6293344264,30234.2843406945,58237.3467069548,39628.3394113664,67750.8227378343,50755.3983828807,38380.0799742222,53419.6732862754,40949.6751908875
"DG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/0:0)",24909.6430891298,72573.4018944135,187772.59624418,204028.99505107,138415.892194496,212465.960936605,99628.1415629277,38494.3992448381,48232.4333078991,111033.132995434,111037.948346168,189105.333030959,27335.2718931431,209042.638636754,216814.496152485,141292.088214798,77097.0839606009,133154.471573335,113511.080374736,95252.3514157444,55316.2662521257,121862.959915156,87579.1063444333,205442.24419186,62438.9456923111,119439.500878107,92658.1371445057,78670.6820404418,90368.6592533478,113395.407533765,39957.0971281989,91222.646844202,47103.3488343123,84089.0293553003,62104.4627562351,154570.352131445
"DG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",6511.74451154369,7159.8985820545,12875.6933675142,12966.8423108157,3951.74431442872,12216.0138989762,3395.59711515692,9110.28683079926,7515.74203979512,16312.6249370223,11337.1228569447,4980.70387149465,13001.7621814103,7889.42813664659,15927.4530066408,15381.6813014609,9790.85257613415,18527.0633108636,5054.47,4981.69098989115,3812.691116576,8764.56241723922,2744.22483011438,7686.69562354742,11419.8307308883,3032.29209851461,5839.93731844101,8012.87086186331,7783.58764316906,11396.7928635,9991.39051331799,16113.1185474285,12703.9701546187,10607.1756599785,10489.9885477173,9678.3522489901
"DG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",91085.3374607599,159217.999627736,127620.25812549,79649.1733320381,135980.336560385,169905.65453095,97463.9470667659,129438.295611892,114255.024433065,220727.580585085,72950.2305407103,79742.9910233779,128345.00437341,169520.770404916,173434.40434053,97754.4116253927,140436.343178512,276006.04389401,94540.1374831626,90665.9593894486,63739.1884981462,99576.0730376017,94260.9039390362,82834.8724703899,164487.697452758,84506.5583474284,186672.058995579,112173.830997615,108601.894611807,163065.513483987,202553.436824704,270343.567253937,263520.133928547,157088.288614584,217506.507979428,106916.521322563
"DG(18:2n6/0:0/18:3n3)",7386386.94621685,6684187.72901788,8050127.2207351,7849857.37267296,7573997.55927005,3855296.99420658,6678243.80153046,8323941.67562633,4223597.50232418,4755441.41061051,7908241.26759161,6504681.30586221,2499559.3907747,7168468.91272451,10175147.4913217,6567943.60219884,3864287.69676574,6859331.67719803,7440040.24330847,6643089.51107846,1677260.80347786,9600684.12267277,4674977.72591715,8773626.55301431,3325022.32972396,5972651.16263679,8016101.45142435,9647648.49225542,5208876.90425741,4140221.46569473,8222493.77312763,7674295.68103348,1868926.71527307,6137073.22686829,5995622.38232455,8426850.59215302
"DG(18:2n6/0:0/20:4n6)",470710.59603095,654935.347013088,743934.840948346,923161.717278378,585734.408792093,663284.896359644,644436.465909382,40852.942716396,443023.424390569,359582.112199458,520842.786634239,884553.737555319,203037.588905275,686862.757538428,1010372.65344024,684423.633988664,472433.250155318,739838.227680742,591784.400742509,686700.394549024,379834.935060712,547320.790931651,789626.233857654,515781.854057459,337765.486898914,700767.464222277,102780.247120581,568739.077775206,540615.948351684,491140.560725275,78217.0502386698,384334.694670743,289212.95303965,439182.048245006,351813.464988603,696609.165784488
"DG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",18143.6197927229,34170.6194734241,37394.9994972224,56500.0988734134,73898.749941404,76006.9399933271,26985.7681006029,52435.4995347122,57385.9196264092,102001.440514637,43649.159180312,31646.7672362767,28220.3729181817,39961.9616131106,48693.8679131532,67246.8240153323,78323.7763267605,71770.1084825348,33510.4738926799,29838.0735572491,310253.067043367,52455.7399285566,52964.6465285552,26045.1764187945,59275.2645956532,97884.6244568311,69194.6835211418,66681.2179518615,36177.2139930228,78297.5546103761,32726.6197301174,53422.3709790213,54641.606200907,56231.9266344994,85852.027456975,43399.2026906797
"di-n-pentyl phthalate  isomer",67480.9304608746,21721.8800885349,21580.5369349326,51202.9755994263,41857.0888364049,30241.2256587498,53402.6870299296,20697.0108480688,29621.9629256596,4843.7034062474,9940.84786463358,64802.8109466701,10346.8942678102,5059.19595349025,13161.6878705357,66379.5484348818,6161.36105365645,25838.9943427478,71995.9322866563,73610.115251314,81542.5354830711,48131.7013248403,31275.2091461436,61068.918581132,5652.15320537544,45130.1985231689,13409.0269349913,13165.8035463172,16086.7248395758,1907.7078157605,7579.09376868653,5000.30226322158,40014.4104891409,11816.8765957945,1324.26254579825,4647.3211629836
"Diacetyl",595779.869729388,458867.693560884,565011.613244453,459018.63767307,537036.401676153,607418.97792947,429022.972161335,490790.220054865,599225.888893264,282818.786790599,568916.252722353,590550.566469033,379375.400212254,492955.672444313,443125.574982856,91281.1437016447,475272.997748476,440301.530822358,598507.761185529,145697.167625669,360160.41347051,539339.146662259,421264.100686375,503773.924079126,442725.913474619,329269.726858643,419772.700280984,480110.73853113,300634.411357397,257571.429358539,340329.597450834,298017.020770262,359164.55331927,326025.608943176,241347.923767196,329578.624252956
